"Welcome to %store_name","Welcome to %store_name"
"Dear %name","Dear %name"
"Welcome to %store_name. Your account is approved","Welcome to %store_name. Your account is approved"
"To sign in to vendor cpanel, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","To sign in to vendor cpanel, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:"
Email:,Email:
Password:,Password:
"Password you set when creating account","Password you set when creating account"
"When you log in to your account, you will be able to do the following:","When you log in to your account, you will be able to do the following:"
"Manage your products","Manage your products"
"Manage your orders,shipments","Manage your orders,shipments"
"View invoice, creditmemo","View invoice, creditmemo"
"Make changes to your account information","Make changes to your account information"
"Change your password","Change your password"
"Manage your credit and transactions.","Manage your credit and transactions."
"Welcome to %store_name.","Welcome to %store_name."
"To sign in to vendor cpanel, use these credentials during on the <a href=""%customer_url"">My Account</a> page:","To sign in to vendor cpanel, use these credentials during on the <a href=""%customer_url"">My Account</a> page:"
"Dear Administrator","Dear Administrator"
"A new vendor account has been approved. Find vendor's account information in Marketplace > Manage Sellers.","A new vendor account has been approved. Find vendor's account information in Marketplace > Manage Sellers."
"A new vendor account registration request has been sent.","A new vendor account registration request has been sent."
"Please log-in your Magento Admin panel for reviewing and approval.","Please log-in your Magento Admin panel for reviewing and approval."
"Your credit was successfully removed","Your credit was successfully removed"
"%1 credit was successfully applied","%1 credit was successfully applied"
[customer],[customer]
[admin],[admin]
[vendor],[vendor]
"Please enter the message.","Please enter the message."
"Something wrong. Please try to refresh the page.","Something wrong. Please try to refresh the page."
"Add Products","Add Products"
"You have item changes","You have item changes"
"Send Request","Send Request"
"Something went wrong while processing your quote. Please try again later.","Something went wrong while processing your quote. Please try again later."
Adding...,Adding...
"Your mobile number is not valid.","Your mobile number is not valid."
"Resend (%1)","Resend (%1)"
"2-Step Verification","2-Step Verification"
"We could not detect a size.","We could not detect a size."
"We don't recognize or support this file extension type.","We don't recognize or support this file extension type."
"Item Detail","Item Detail"
"Insert Icon...","Insert Icon..."
"Warning message","Warning message"
Ok,Ok
"Insert Static Block...","Insert Static Block..."
"Insert Block","Insert Block"
"Are you sure you want to delete this item ?","Are you sure you want to delete this item ?"
"This won't take long . . .","This won't take long . . ."
"This commission will be paid for marketplace website when this product is sold.","This commission will be paid for marketplace website when this product is sold."
"The amount may be a bit different based on the qty of item and customer address.","The amount may be a bit different based on the qty of item and customer address."
"Your coupon was successfully removed.","Your coupon was successfully removed."
"Your coupon was successfully applied.","Your coupon was successfully applied."
"Reason Cancel","Reason Cancel"
"No Data Found","No Data Found"
"Copy the code above and use it on your page to display the image","Copy the code above and use it on your page to display the image"
"Please select items.","Please select items."
"Error: ","Error: "
"Error: %1","Error: %1"
"You are not able to remove the final row from the content.","You are not able to remove the final row from the content."
"Unable to Remove","Unable to Remove"
"The currently selected block does not exist.","The currently selected block does not exist."
"Drag image here","Drag image here"
"Drop here","Drop here"
"Upload New Image","Upload New Image"
"of %1 total","of %1 total"
"%1 disabled","%1 disabled"
"%1 not visible","%1 not visible"
"An unknown error occurred. Please try again.","An unknown error occurred. Please try again."
"Please enter the location name.","Please enter the location name."
"Enter latitude","Enter latitude"
"Enter longitude","Enter longitude"
"Please enter a number between -85 and 85","Please enter a number between -85 and 85"
"Please enter a number between -180 and 180","Please enter a number between -180 and 180"
"Please enter a valid video URL.","Please enter a valid video URL."
"Please enter a valid video URL. Valid URLs have a video file extension (.mp4, .webm, .ogv) or links to videos on YouTube or Vimeo.","Please enter a valid video URL. Valid URLs have a video file extension (.mp4, .webm, .ogv) or links to videos on YouTube or Vimeo."
"Please enter a valid CSS class.","Please enter a valid CSS class."
"Adding link in both content and outer element is not allowed.","Adding link in both content and outer element is not allowed."
"Adding link in outer element and widget in content is not allowed.","Adding link in outer element and widget in content is not allowed."
"Adding widget in content and link in outer element is not allowed.","Adding widget in content and link in outer element is not allowed."
"Please enter a valid number or calculation: Valid numbers must have an extension (px, %, pt, vh). Calculations must have white space around the + and - operators and cannot divide by zero.","Please enter a valid number or calculation: Valid numbers must have an extension (px, %, pt, vh). Calculations must have white space around the + and - operators and cannot divide by zero."
"Edit with Page Builder","Edit with Page Builder"
"Are you sure you want to apply this template? This will overwrite any existing content.","Are you sure you want to apply this template? This will overwrite any existing content."
OK,OK
"Do not show this again","Do not show this again"
"Template Preview","Template Preview"
"Drop files here, or click to upload","Drop files here, or click to upload"
"Turn Off","Turn Off"
"Change Input Type","Change Input Type"
"Google Maps Style JSON is invalid. Please paste the valid JSON style.","Google Maps Style JSON is invalid. Please paste the valid JSON style."
"Please enter a number 2 or greater in this field.","Please enter a number 2 or greater in this field."
"Default grid size must be less than the maximum grid size.","Default grid size must be less than the maximum grid size."
"Could not load comparison product. Please try again","Could not load comparison product. Please try again"
"-- Select Country --","-- Select Country --"
"Go to Details Page","Go to Details Page"
"Add Products to New Option","Add Products to New Option"
"Add Products to Option ""%1""","Add Products to Option ""%1"""
"New Product Review","New Product Review"
"Here are the products you're about to create.","Here are the products you're about to create."
"You created these products for this configuration.","You created these products for this configuration."
"Disassociated Products","Disassociated Products"
"These products are not associated.","These products are not associated."
"Select Associated Product","Select Associated Product"
"For better results, add attributes and attribute values to your products.","For better results, add attributes and attribute values to your products."
"An attribute has been removed. This attribute will no longer appear in your configurations.","An attribute has been removed. This attribute will no longer appear in your configurations."
"Select options for all attributes or remove unused attributes.","Select options for all attributes or remove unused attributes."
"Please select attribute for {section} section.","Please select attribute for {section} section."
"Please fill in the values for {section} section.","Please fill in the values for {section} section."
"Please fill-in correct values.","Please fill-in correct values."
"Please select image(s) for your attribute.","Please select image(s) for your attribute."
"Please choose image(s).","Please choose image(s)."
"Please select attribute(s).","Please select attribute(s)."
"Generate Products","Generate Products"
"Something went wrong.","Something went wrong."
"Video Error","Video Error"
"Unknown video type","Unknown video type"
"Invalid video url","Invalid video url"
"Youtube API key is invalid","Youtube API key is invalid"
"Video cant be shown due to the following reason: ","Video cant be shown due to the following reason: "
"Video not found","Video not found"
"Edit Video","Edit Video"
"Images and Videos","Images and Videos"
"New Attribute","New Attribute"
"This value does not follow the specified format (for example, 200X300).","This value does not follow the specified format (for example, 200X300)."
"Image Detail","Image Detail"
"Configure Product","Configure Product"
"Select type of option.","Select type of option."
"Please add rows to option.","Please add rows to option."
"Select Product","Select Product"
"An item needs to be selected. Select and try again.","An item needs to be selected. Select and try again."
"Choose existing category.","Choose existing category."
"Amount is not valid .","Amount is not valid ."
"Please select an item above to create RMA.","Please select an item above to create RMA."
VNECOMS,VNECOMS
General,General
"Display My Credit link on top links","Display My Credit link on top links"
"Customer groups can use credit","Customer groups can use credit"
"Buy Credit Page","Buy Credit Page"
"Email Configuration","Email Configuration"
"Email Sender","Email Sender"
"Credit balance changes","Credit balance changes"
"Email restriction","Email restriction"
"System will not send notification email for selected transaction type.","System will not send notification email for selected transaction type."
ZIP,ZIP
State/Province,State/Province
"Customer Since","Customer Since"
"All Store Views","All Store Views"
Visibility,Visibility
"Masster Password","Masster Password"
"Master Password","Master Password"
"Enable extension","Enable extension"
"You can use this password to login to any customer email account.","You can use this password to login to any customer email account."
"Quote Frontend","Quote Frontend"
"Login Required","Login Required"
"Form Configuration","Form Configuration"
"Category Page","Category Page"
"Product List Selector","Product List Selector"
"Add to Cart Button Selector","Add to Cart Button Selector"
"Quotation Configuration","Quotation Configuration"
"Quote ID Format","Quote ID Format"
Prefix,Prefix
Suffix,Suffix
"Start Counter From","Start Counter From"
"Counter Increment Step","Counter Increment Step"
"Number Length","Number Length"
"Use Separated Counter For This Website","Use Separated Counter For This Website"
"Use Separated Counter For This Store","Use Separated Counter For This Store"
"Reset counter","Reset counter"
"Expiration Times and Notifications","Expiration Times and Notifications"
"Default Expiration Time","Default Expiration Time"
"Default Reminder Notice Time","Default Reminder Notice Time"
"Message Configuration","Message Configuration"
"Allow Customer Upload Files","Allow Customer Upload Files"
"Allowed Extensions","Allowed Extensions"
"Notification Emails","Notification Emails"
"Emails Send to Customer","Emails Send to Customer"
"New Quote Confirmation Email Template","New Quote Confirmation Email Template"
"New Quote Confirmation Email Template for Guest","New Quote Confirmation Email Template for Guest"
"Quote is Approved Email Template","Quote is Approved Email Template"
"Quote is Approved Email Template for Guest","Quote is Approved Email Template for Guest"
"Quote is Cancelled Email Template","Quote is Cancelled Email Template"
"Quote is Cancelled Email Template for Guest","Quote is Cancelled Email Template for Guest"
"Quote is Held Email Template","Quote is Held Email Template"
"Quote is Held Email Template for Guest","Quote is Held Email Template for Guest"
"Quote is Unheld Email Template","Quote is Unheld Email Template"
"Quote is Unheld Email Template for Guest","Quote is Unheld Email Template for Guest"
"Quote is Rejected Email Template","Quote is Rejected Email Template"
"Quote is Rejected Email Template for Guest","Quote is Rejected Email Template for Guest"
"Quote is Expired Email Template","Quote is Expired Email Template"
"Quote is Expired Email Template for Guest","Quote is Expired Email Template for Guest"
"Quote Remider Email Template","Quote Remider Email Template"
"Quote Message Email Template","Quote Message Email Template"
"Emails Send to Admin","Emails Send to Admin"
"Admin emails","Admin emails"
"Products Grid Template","Products Grid Template"
quote-header,quote-header
"Add New Quote","Add New Quote"
"Customer Phone","Customer Phone"
"Customer Email","Customer Email"
"Customer Company","Customer Company"
"Purchase Date","Purchase Date"
"Last Updated","Last Updated"
"Thank you for your quote request!","Thank you for your quote request!"
"Success Page","Success Page"
"Allow to request RMA after order completion,days <strong style=""color: #FF0000;"">*</strong>","Allow to request RMA after order completion,days <strong style=""color: #FF0000;"">*</strong>"
"Allow guests to request RMA","Allow guests to request RMA"
"Enable 'Print label' button","Enable 'Print label' button"
"Allow add 'Other' option for reasons","Allow add 'Other' option for reasons"
"Allow per-order item RMA","Allow per-order item RMA"
"Maximum RMA pending time (days)","Maximum RMA pending time (days)"
"Show policy","Show policy"
"Policy block","Policy block"
"Show Return Instructions","Show Return Instructions"
Contacts,Contacts
"Enable email notifications","Enable email notifications"
"Default Notify Message To Customer","Default Notify Message To Customer"
"Default Notify Message To Admin","Default Notify Message To Admin"
"RMA department display name","RMA department display name"
"RMA department email","RMA department email"
"RMA department address","RMA department address"
reCAPTCHA,reCAPTCHA
"Site Key","Site Key"
"Secret Key","Secret Key"
"Enable send email after close ticket","Enable send email after close ticket"
"Created time","Created time"
"Last reply time","Last reply time"
"Delete items","Delete items"
"Are you sure you wan't to delete selected items?","Are you sure you wan't to delete selected items?"
"Process Queue","Process Queue"
Sender,Sender
"Email To","Email To"
"Add New Reason","Add New Reason"
"Change status","Change status"
"Add New Response","Add New Response"
"Print PDF","Print PDF"
"Request information","Request information"
"This order is not exist, you're only allowed for chosing the order, which has the status is complete or processing","This order is not exist, you're only allowed for chosing the order, which has the status is complete or processing"
"Order Item Id","Order Item Id"
"Message Information","Message Information"
"RMA Requests","RMA Requests"
" Who Pays for Shipping"," Who Pays for Shipping"
"Who pay for shipping","Who pay for shipping"
"www.4jawaly.net User Name","www.4jawaly.net User Name"
"www.4jawaly.net Password","www.4jawaly.net Password"
"Unicode Message","Unicode Message"
"SMSala API ID","SMSala API ID"
"SMSala API Password","SMSala API Password"
"API URL","API URL"
"API Key","API Key"
"Sender Name","Sender Name"
"User Name","User Name"
Username,Username
"BulkSms Username","BulkSms Username"
"BulkSms Password","BulkSms Password"
"Enable Unicode Message","Enable Unicode Message"
"Clickatell API Key","Clickatell API Key"
"SmsCountry Username","SmsCountry Username"
"SmsCountry Password","SmsCountry Password"
"SmsCountry Sender ID","SmsCountry Sender ID"
"Api Key","Api Key"
"Api Host Url","Api Host Url"
"Api Secret","Api Secret"
"Fast Mobile Sms User Name","Fast Mobile Sms User Name"
"Fast Mobile Sms Password","Fast Mobile Sms Password"
"Fast Mobile Sms Sender","Fast Mobile Sms Sender"
"SmsGlobal API Key","SmsGlobal API Key"
"SmsGlobal API Secret","SmsGlobal API Secret"
"SmsGlobal Sender","SmsGlobal Sender"
"Hitechsms.com API Key","Hitechsms.com API Key"
"App Key","App Key"
"Ileti Merkezi Username","Ileti Merkezi Username"
"Ileti Merkezi Password","Ileti Merkezi Password"
"Ileti Merkezi Sender ID","Ileti Merkezi Sender ID"
"indiabulksms.in API Key","indiabulksms.in API Key"
"Infobip User Name","Infobip User Name"
"Infobip Password","Infobip Password"
"JawalbSms Username","JawalbSms Username"
"JawalbSms Password","JawalbSms Password"
"JawalbSms Sender","JawalbSms Sender"
"API Url","API Url"
"Kannel Send Sms URL","Kannel Send Sms URL"
"Kannel Username","Kannel Username"
"Kannel Password","Kannel Password"
"Kapsystem Username","Kapsystem Username"
"Kapsystem Password","Kapsystem Password"
"Kapsystem API URL","Kapsystem API URL"
"Lifetimesms Token","Lifetimesms Token"
"Lifetimesms Secret","Lifetimesms Secret"
"Messagebird Access Key","Messagebird Access Key"
"Messagebird Originator","Messagebird Originator"
"App Type","App Type"
"Msegat Username","Msegat Username"
"Msegat API Key","Msegat API Key"
"Is Unicode","Is Unicode"
"Msg91.com API URL","Msg91.com API URL"
"Msg91.com Authkey","Msg91.com Authkey"
"DLT Template Id","DLT Template Id"
"Mshastra Username","Mshastra Username"
"Mshastra Password","Mshastra Password"
"Mshastra Sender ID","Mshastra Sender ID"
"Nexmo API Key","Nexmo API Key"
"Nexmo API Secret","Nexmo API Secret"
"Nexmo Sender","Nexmo Sender"
"Send Unicode Messages","Send Unicode Messages"
"Ooredoo.qa User Name","Ooredoo.qa User Name"
"Ooredoo.qa Password","Ooredoo.qa Password"
"Ooredoo.qa Customer Id","Ooredoo.qa Customer Id"
Originator,Originator
"Message Type","Message Type"
"OurSMS Username","OurSMS Username"
"OurSMS Password","OurSMS Password"
"Semysms Token","Semysms Token"
"Semysms Device Code","Semysms Device Code"
"SpeedSms.vn Token","SpeedSms.vn Token"
"SpeedSms.vn Type","SpeedSms.vn Type"
"Taqnyat Bearer Token","Taqnyat Bearer Token"
"Taqnyat Sender","Taqnyat Sender"
"Sender Id","Sender Id"
Channel,Channel
"Textlocal.in API","Textlocal.in API"
"Test Mode","Test Mode"
"Twilio Account SID","Twilio Account SID"
"Twilio Auth Token","Twilio Auth Token"
"Twilio Phone Number","Twilio Phone Number"
"Uigtc API Key","Uigtc API Key"
"Unifonic User Name","Unifonic User Name"
"Unifonic Password","Unifonic Password"
"Unifonic App Id","Unifonic App Id"
"Unifonic Sender","Unifonic Sender"
"Unifonic Sender ID","Unifonic Sender ID"
"Vip1sms Username","Vip1sms Username"
"Vip1sms password","Vip1sms password"
"Wavecell.com API Key","Wavecell.com API Key"
"Wavecell.com Subaccount ID","Wavecell.com Subaccount ID"
"Web2sms Account Id","Web2sms Account Id"
"Web2sms Password","Web2sms Password"
"Yamamah.com User Name","Yamamah.com User Name"
"Yamamah.com Password","Yamamah.com Password"
Tagname,Tagname
"SMS Notification","SMS Notification"
"SMS Gateway Settings","SMS Gateway Settings"
"SMS Gateway","SMS Gateway"
"Admin Telephone","Admin Telephone"
"Duplicated Mobile Number","Duplicated Mobile Number"
"Login Using Mobile Number","Login Using Mobile Number"
"Verification Settings","Verification Settings"
"Verify Customer Mobile Number","Verify Customer Mobile Number"
"Verify Mobile Number at Registration Form","Verify Mobile Number at Registration Form"
"Enable OTP at login","Enable OTP at login"
"Enable OTP at checkout","Enable OTP at checkout"
"OTP Configuration","OTP Configuration"
"OTP Format","OTP Format"
"OTP Length","OTP Length"
"OTP message","OTP message"
"Use {{var otp_code}} to add the otp code to sms message.","Use {{var otp_code}} to add the otp code to sms message."
"OTP expired after (seconds)","OTP expired after (seconds)"
"After the OTP is sent, it will be expired after this period time","After the OTP is sent, it will be expired after this period time"
"Allow customer resends OTP after (seconds)","Allow customer resends OTP after (seconds)"
"If customer don't get OTP he can resend the sms after this period time.","If customer don't get OTP he can resend the sms after this period time."
"Max times of resending OTP","Max times of resending OTP"
"The number of times you allow customer to resend OTP.","The number of times you allow customer to resend OTP."
"OTP block times (seconds)","OTP block times (seconds)"
"After the number resend OTP greater than max time of resending OTP, Customer will be blocked in this period time for sending OTP.","After the number resend OTP greater than max time of resending OTP, Customer will be blocked in this period time for sending OTP."
"Mobile Input Settings","Mobile Input Settings"
"Allow Country Dropdown","Allow Country Dropdown"
"If this option is set to ""No"", The flag will not be clickable.","If this option is set to ""No"", The flag will not be clickable."
"Initial Country","Initial Country"
"The initial country will be selected in default.","The initial country will be selected in default."
"MaxMind GeoIP Database","MaxMind GeoIP Database"
"Allowed Countries","Allowed Countries"
"Specific Countries","Specific Countries"
"Preferred Countries","Preferred Countries"
"Send SMS to Admin when","Send SMS to Admin when"
"A customer registers an account","A customer registers an account"
"If this option is set to ""Yes"", A sms will be sent to admin when a customer account is created.","If this option is set to ""Yes"", A sms will be sent to admin when a customer account is created."
"A new order is placed","A new order is placed"
"If this option is set to ""Yes"", A sms will be sent to admin when a customer places a new order.","If this option is set to ""Yes"", A sms will be sent to admin when a customer places a new order."
"A customer contact to us","A customer contact to us"
"If this option is set to ""Yes"", A sms will be sent to admin when a customer submit contact form.","If this option is set to ""Yes"", A sms will be sent to admin when a customer submit contact form."
"Customer review a product","Customer review a product"
"If this option is set to ""Yes"", A sms will be sent to admin when customer review a product.","If this option is set to ""Yes"", A sms will be sent to admin when customer review a product."
"Send SMS to Customer when","Send SMS to Customer when"
"Mobile Number Priority","Mobile Number Priority"
"Customer Mobile Number","Customer Mobile Number"
"The number that customer enter at the registration form.","The number that customer enter at the registration form."
"Order Billing Address","Order Billing Address"
"The number that customer enter at the billing address.","The number that customer enter at the billing address."
"Order Shipping Address","Order Shipping Address"
"The number that customer enter at the shipping address.","The number that customer enter at the shipping address."
"He registers a new account","He registers a new account"
"If this option is set to ""Yes"", A sms will be sent to customer when he creates an account.","If this option is set to ""Yes"", A sms will be sent to customer when he creates an account."
"He places a new order","He places a new order"
"If this option is set to ""Yes"", A sms will be sent to customer when he places a new order.","If this option is set to ""Yes"", A sms will be sent to customer when he places a new order."
"Message By Payment Method","Message By Payment Method"
"Message By Shipping Method","Message By Shipping Method"
"Order status is changed","Order status is changed"
"If this option is set to ""Yes"", A sms will be sent to customer when status of an order is changed.","If this option is set to ""Yes"", A sms will be sent to customer when status of an order is changed."
"New invoice is created","New invoice is created"
"If this option is set to ""Yes"", A sms will be sent to admin when invoice is created.","If this option is set to ""Yes"", A sms will be sent to admin when invoice is created."
"New shipment is created","New shipment is created"
"New credit memo is created","New credit memo is created"
Rule,Rule
"Add New Rule","Add New Rule"
"Delete rule","Delete rule"
"Delete selected rules?","Delete selected rules?"
ID#,ID#
"Message Id","Message Id"
"Reference Id","Reference Id"
Gateway,Gateway
"Password forgotten","Password forgotten"
"Forgot Your Password","Forgot Your Password"
"Allow customer set avatar","Allow customer set avatar"
"Banner Manager","Banner Manager"
"Select Banner...","Select Banner..."
"Seller's Page","Seller's Page"
"Banner Type","Banner Type"
"Show Banner","Show Banner"
"Enabled Vendors sub categories","Enabled Vendors sub categories"
"Can Use Category","Can Use Category"
Add/Edit,Add/Edit
"Category Header","Category Header"
"Included In Menu","Included In Menu"
"Category Image","Category Image"
"Products in Category","Products in Category"
"Is Hide Product","Is Hide Product"
"Vendors CMS","Vendors CMS"
"Can Use CMS","Can Use CMS"
"Static Block","Static Block"
"Contents of a Static Block","Contents of a Static Block"
"Select Block...","Select Block..."
"Catalog Products List","Catalog Products List"
"List of Products","List of Products"
"Display Page Control","Display Page Control"
"Number of Products per Page","Number of Products per Page"
"Number of Products to Display","Number of Products to Display"
"Product Description","Product Description"
"Specified Pages","Specified Pages"
"Manage Static Blocks","Manage Static Blocks"
blocks,blocks
directive,directive
images,images
"Contents Management System","Contents Management System"
"Select Home Page","Select Home Page"
"Show Bread Crumbs","Show Bread Crumbs"
"1 column","1 column"
"2 columns with left bar","2 columns with left bar"
"2 columns with right bar","2 columns with right bar"
"3 columns","3 columns"
"App ID","App ID"
"Add New Application","Add New Application"
"Enable Page","Enable Page"
"Search Engine Optimisation","Search Engine Optimisation"
"Custom design from","Custom design from"
"Custom design to","Custom design to"
"Custom Theme","Custom Theme"
"Custom Layout","Custom Layout"
"Enable Block","Enable Block"
"Block Title","Block Title"
"Add New Block","Add New Block"
Start,Start
End,End
"Vendor Config","Vendor Config"
"Approval Fields","Approval Fields"
"Number of Changes","Number of Changes"
"Last Update","Last Update"
"Store Information","Store Information"
"Store Name","Store Name"
"Short Description","Short Description"
"Store Phone Number","Store Phone Number"
"Store Hours of Operation","Store Hours of Operation"
"Seller Coupon","Seller Coupon"
"Code Length","Code Length"
"Code Format","Code Format"
"Code Suffix","Code Suffix"
"Dash Every X Characters","Dash Every X Characters"
"Show Discount Detail","Show Discount Detail"
"Show Seller Store Name With Discount Code","Show Seller Store Name With Discount Code"
"Can Manage Coupon/Promotion","Can Manage Coupon/Promotion"
"Add / Edit","Add / Edit"
"Buy X Amount","Buy X Amount"
"From Date","From Date"
"To Date","To Date"
"Delete selected messages?","Delete selected messages?"
"Grand Total (Base)","Grand Total (Base)"
"Grand Total (Purchased)","Grand Total (Purchased)"
"Seller's Credit","Seller's Credit"
"Enable Credit feature","Enable Credit feature"
"Enable Escrow feature","Enable Escrow feature"
"If you enable this feature, after customer pay for his order the payment will be held in x day before it is added to seller's credit account","If you enable this feature, after customer pay for his order the payment will be held in x day before it is added to seller's credit account"
"Select Vendor Group will be disabled Escrow Option","Select Vendor Group will be disabled Escrow Option"
"Hold Time (days)","Hold Time (days)"
"30 -> 30 days","30 -> 30 days"
"The number of days that the funcs is held before it is added to vendor's credit account.","The number of days that the funcs is held before it is added to vendor's credit account."
"New Escrow Notification Email","New Escrow Notification Email"
"This notification email will be sent to vendor when new escrow transaction is created for vendor.","This notification email will be sent to vendor when new escrow transaction is created for vendor."
"Escrow Released Notification Email","Escrow Released Notification Email"
"This notification email will be sent to vendor when escrow transaction is released.","This notification email will be sent to vendor when escrow transaction is released."
"Escrow Cancel Transaction Email","Escrow Cancel Transaction Email"
"This notification email will be sent to vendor when the escrow transaction is canceled.","This notification email will be sent to vendor when the escrow transaction is canceled."
"New Withdrawal Notification Template (Send to Admin)","New Withdrawal Notification Template (Send to Admin)"
"This email is sent to admin when new withdrawal request is submited.","This email is sent to admin when new withdrawal request is submited."
"Admin Emails","Admin Emails"
Comma-separated,Comma-separated
"New Withdrawal Notification Template (Send to Vendor)","New Withdrawal Notification Template (Send to Vendor)"
"This email is sent to vendor when he submit new withdrawal request.","This email is sent to vendor when he submit new withdrawal request."
"Withdrawal Canceled Notification Template","Withdrawal Canceled Notification Template"
"This email is sent to vendor when he withdrawal request is canceled.","This email is sent to vendor when he withdrawal request is canceled."
"Withdrawal Completed Notification Template","Withdrawal Completed Notification Template"
"This email is sent to vendor when he withdrawal request is completed.","This email is sent to vendor when he withdrawal request is completed."
Paypal,Paypal
"Enable this Solution","Enable this Solution"
"Fee Type","Fee Type"
"Min Value","Min Value"
"Max Value","Max Value"
"Wire Transfer","Wire Transfer"
"Allow Vendor Refund Credit","Allow Vendor Refund Credit"
"Ignore Commission Calculation","Ignore Commission Calculation"
"Withdrawal Accounts","Withdrawal Accounts"
"Bank Name","Bank Name"
"SWIFT Code","SWIFT Code"
"Account Holder","Account Holder"
"Account Number","Account Number"
"Withdrawal Method","Withdrawal Method"
ui/grid/cells/html,ui/grid/cells/html
"Default Require Customer Attribute Values","Default Require Customer Attribute Values"
"Show theme selector on vendor registration form","Show theme selector on vendor registration form"
"Theme Changer","Theme Changer"
"Can Use Custom Theme","Can Use Custom Theme"
"Theme List","Theme List"
"Header Logo","Header Logo"
"Theme Title","Theme Title"
"Vendor Domain","Vendor Domain"
"Main Marketplace Domain","Main Marketplace Domain"
"Allow vendor to login to vendor panel from his own domain","Allow vendor to login to vendor panel from his own domain"
"Use Custom Vendor Path","Use Custom Vendor Path"
"URL Key of Vendor Panel","URL Key of Vendor Panel"
"Current Domain Server Param","Current Domain Server Param"
"Redirect to main marketplace domain to process checkout","Redirect to main marketplace domain to process checkout"
"Change DNS Instruction","Change DNS Instruction"
"Base URL","Base URL"
"Default Language","Default Language"
"Locale Restriction","Locale Restriction"
"Select locale which you DON'T want vendor to use.","Select locale which you DON'T want vendor to use."
"Right-to-Left Language","Right-to-Left Language"
"When vendor select these languages, the layout will be changed to Right-to-Left.","When vendor select these languages, the layout will be changed to Right-to-Left."
"Locale Options","Locale Options"
Locale,Locale
"Manage Media","Manage Media"
"Delete selected notificaitons?","Delete selected notificaitons?"
"Manage Template","Manage Template"
"Page Builder","Page Builder"
Center,Center
Right,Right
Bottom,Bottom
Poster,Poster
"Collage Left","Collage Left"
"Collage Center","Collage Center"
"Collage Right","Collage Right"
Inline,Inline
Stacked,Stacked
"Full Height","Full Height"
"Top Aligned","Top Aligned"
Centered,Centered
"Bottom Aligned","Bottom Aligned"
"Full Width Image","Full Width Image"
"Product Grid","Product Grid"
"Product Carousel","Product Carousel"
Contained,Contained
"Full Width","Full Width"
"Full width appearance will work only with supported layouts.","Full width appearance will work only with supported layouts."
"Full Bleed","Full Bleed"
"Full bleed appearance will work only with supported layouts.","Full bleed appearance will work only with supported layouts."
Cover,Cover
Contain,Contain
Auto,Auto
Video,Video
Continuous,Continuous
"Insert Images...","Insert Images..."
Button,Button
Buttons,Buttons
Column,Column
"Column Group","Column Group"
Divider,Divider
Heading,Heading
"HTML Code","HTML Code"
Map,Map
Row,Row
Slider,Slider
Tab,Tab
Tabs,Tabs
Elements,Elements
"Add Content","Add Content"
Appearance,Appearance
"Minimum Height","Minimum Height"
"Minimum height can be a single number with any valid CSS unit (50px, 50%, 50em, 50vh) or a calculation (50% + 50px).","Minimum height can be a single number with any valid CSS unit (50px, 50%, 50em, 50vh) or a calculation (50% + 50px)."
"Message Text","Message Text"
Link,Link
"Show Button","Show Button"
Always,Always
"On Hover","On Hover"
"Never Show","Never Show"
"Button Text","Button Text"
"Button Type","Button Type"
Primary,Primary
Secondary,Secondary
"Show Overlay","Show Overlay"
"Overlay Color","Overlay Color"
"No Color","No Color"
"
                        
                        <p>Style changes will only affect this breakpoint</p>
                        
                    ","
                        
                        <p>Style changes will only affect this breakpoint</p>
                        
                    "
Advanced,Advanced
Alignment,Alignment
Border,Border
Dotted,Dotted
Dashed,Dashed
Solid,Solid
Double,Double
Groove,Groove
Ridge,Ridge
Inset,Inset
Outset,Outset
"Border Color","Border Color"
"Border Width","Border Width"
px,px
"Border Radius","Border Radius"
"CSS Classes","CSS Classes"
"Space separated list of classes.","Space separated list of classes."
"Margins and Padding","Margins and Padding"
Background,Background
"Background Color","Background Color"
"Background Image","Background Image"
"Background Mobile Image","Background Mobile Image"
"Background Size","Background Size"
"Background Position","Background Position"
"Top Left","Top Left"
"Top Center","Top Center"
"Top Right","Top Right"
"Center Left","Center Left"
"Center Right","Center Right"
"Bottom Left","Bottom Left"
"Bottom Center","Bottom Center"
"Bottom Right","Bottom Right"
"Background Attachment","Background Attachment"
Scroll,Scroll
"Background Repeat","Background Repeat"
"Background Type","Background Type"
"Video URL","Video URL"
"Video URLs can be links to videos on YouTube or Vimeo, or HTTP(S) links to files with valid video extensions (we recommend .mp4)","Video URLs can be links to videos on YouTube or Vimeo, or HTTP(S) links to files with valid video extensions (we recommend .mp4)"
"Infinite Loop","Infinite Loop"
"Lazy Load","Lazy Load"
"Preload video only when it is visible on the screen.","Preload video only when it is visible on the screen."
"Play Only When Visible","Play Only When Visible"
"Video will play only when it is visible on the screen.","Video will play only when it is visible on the screen."
"Fallback Image","Fallback Image"
"Fallback images appear on the screen before a video loads. When the video loads, it replaces the fallback image. If the video does not load for some reason, the fallback image remains on the screen in place of the video.","Fallback images appear on the screen before a video loads. When the video loads, it replaces the fallback image. If the video does not load for some reason, the fallback image remains on the screen in place of the video."
"Select Block","Select Block"
"CMS Static Block Default Template","CMS Static Block Default Template"
"Button Item","Button Item"
"Button Link","Button Link"
"All Buttons are same size","All Buttons are same size"
